Experiment;Group;Group_Type;Group_Description;Animal;Time_Point;Time_Point_Description;Trial;Trial_Description;Run;Run_Description;Run_Duration_(s);Run_Average_Speed_(cm/s);Run_Maximum_Variation_(%);Camera_Gain_(dB);Green_Intensity_Threshold;Ceiling_Light_(V);Walkway_Light_(V);X-Unit_(mm/pixel);Y-Unit_(mm/pixel);WalkWay_Length_(cm);WalkWay_Width_(cm);RF_Stand_(s)_Mean;RF_StandIndex_Mean;RF_MaxContactAt_(%)_Mean;RF_MaxContactArea_(cm?)_Mean;RF_MaxContactMaxIntensity_Mean;RF_MaxContactMeanIntensity_Mean;RF_PrintLength_(cm)_Mean;RF_PrintWidth_(cm)_Mean;RF_PrintArea_(cm?)_Mean;RF_MaxIntensityAt_(%)_Mean;RF_MaxIntensity_Mean;RF_MinIntensity_Mean;RF_MeanIntensity_Mean;RF_MeanIntensityOfThe15MostIntensePixels_Mean;RF_Swing_(s)_Mean;RF_SwingSpeed_(cm/s)_Mean;RF_StrideLength_(cm)_Mean;RF_StepCycle_(s)_Mean;RF_DutyCycle_(%)_Mean;RF_ToeSpread_(cm)_Mean;RF_IntermediateToeSpread_(cm)_Mean;RF_ManualPrintLength_(cm)_Mean;RF_PawAngleBodyAxis_(°)_Mean;RF_PawAngleMovementVector_(°)_Mean;RF_SingleStance_(s)_Mean;RF_InitialDualStance_(s)_Mean;RF_TerminalDualStance_(s)_Mean;RF_BodySpeed_(cm/s)_Mean;RF_BodySpeedVariation_(%)_Mean;RH_Stand_(s)_Mean;RH_StandIndex_Mean;RH_MaxContactAt_(%)_Mean;RH_MaxContactArea_(cm?)_Mean;RH_MaxContactMaxIntensity_Mean;RH_MaxContactMeanIntensity_Mean;RH_PrintLength_(cm)_Mean;RH_PrintWidth_(cm)_Mean;RH_PrintArea_(cm?)_Mean;RH_MaxIntensityAt_(%)_Mean;RH_MaxIntensity_Mean;RH_MinIntensity_Mean;RH_MeanIntensity_Mean;RH_MeanIntensityOfThe15MostIntensePixels_Mean;RH_Swing_(s)_Mean;RH_SwingSpeed_(cm/s)_Mean;RH_StrideLength_(cm)_Mean;RH_StepCycle_(s)_Mean;RH_DutyCycle_(%)_Mean;RH_ToeSpread_(cm)_Mean;RH_IntermediateToeSpread_(cm)_Mean;RH_ManualPrintLength_(cm)_Mean;RH_PawAngleBodyAxis_(°)_Mean;RH_PawAngleMovementVector_(°)_Mean;RH_SingleStance_(s)_Mean;RH_InitialDualStance_(s)_Mean;RH_TerminalDualStance_(s)_Mean;RH_BodySpeed_(cm/s)_Mean;RH_BodySpeedVariation_(%)_Mean;LF_Stand_(s)_Mean;LF_StandIndex_Mean;LF_MaxContactAt_(%)_Mean;LF_MaxContactArea_(cm?)_Mean;LF_MaxContactMaxIntensity_Mean;LF_MaxContactMeanIntensity_Mean;LF_PrintLength_(cm)_Mean;LF_PrintWidth_(cm)_Mean;LF_PrintArea_(cm?)_Mean;LF_MaxIntensityAt_(%)_Mean;LF_MaxIntensity_Mean;LF_MinIntensity_Mean;LF_MeanIntensity_Mean;LF_MeanIntensityOfThe15MostIntensePixels_Mean;LF_Swing_(s)_Mean;LF_SwingSpeed_(cm/s)_Mean;LF_StrideLength_(cm)_Mean;LF_StepCycle_(s)_Mean;LF_DutyCycle_(%)_Mean;LF_ToeSpread_(cm)_Mean;LF_IntermediateToeSpread_(cm)_Mean;LF_ManualPrintLength_(cm)_Mean;LF_PawAngleBodyAxis_(°)_Mean;LF_PawAngleMovementVector_(°)_Mean;LF_SingleStance_(s)_Mean;LF_InitialDualStance_(s)_Mean;LF_TerminalDualStance_(s)_Mean;LF_BodySpeed_(cm/s)_Mean;LF_BodySpeedVariation_(%)_Mean;LH_Stand_(s)_Mean;LH_StandIndex_Mean;LH_MaxContactAt_(%)_Mean;LH_MaxContactArea_(cm?)_Mean;LH_MaxContactMaxIntensity_Mean;LH_MaxContactMeanIntensity_Mean;LH_PrintLength_(cm)_Mean;LH_PrintWidth_(cm)_Mean;LH_PrintArea_(cm?)_Mean;LH_MaxIntensityAt_(%)_Mean;LH_MaxIntensity_Mean;LH_MinIntensity_Mean;LH_MeanIntensity_Mean;LH_MeanIntensityOfThe15MostIntensePixels_Mean;LH_Swing_(s)_Mean;LH_SwingSpeed_(cm/s)_Mean;LH_StrideLength_(cm)_Mean;LH_StepCycle_(s)_Mean;LH_DutyCycle_(%)_Mean;LH_ToeSpread_(cm)_Mean;LH_IntermediateToeSpread_(cm)_Mean;LH_ManualPrintLength_(cm)_Mean;LH_PawAngleBodyAxis_(°)_Mean;LH_PawAngleMovementVector_(°)_Mean;LH_SingleStance_(s)_Mean;LH_InitialDualStance_(s)_Mean;LH_TerminalDualStance_(s)_Mean;LH_BodySpeed_(cm/s)_Mean;LH_BodySpeedVariation_(%)_Mean;StepSequence_NumberOfPatterns;StepSequence_CA_(%);StepSequence_CB_(%);StepSequence_AA_(%);StepSequence_AB_(%);StepSequence_RA_(%);StepSequence_RB_(%);StepSequence_RegularityIndex_(%);BOS_FrontPaws_Mean_(cm);BOS_HindPaws_Mean_(cm);OtherStatistics_Duration_(s);OtherStatistics_Average_Speed_(cm/s);OtherStatistics_Maximum_Variation_(%);OtherStatistics_NumberOfSteps;OtherStatistics_Cadence;OtherStatistics_Sciatic_Functional_Index;OtherStatistics_Peroneal_Functional_Index;OtherStatistics_Posterior_Tibial_Functional_Index;OtherStatistics_RM_(%);OtherStatistics_RK_(%);OtherStatistics_LM_(%);OtherStatistics_LK_(%);OtherStatistics_NO_(%);OtherStatistics_AB_(%);OtherStatistics_TA_(%);OtherStatistics_GT_(%);PrintPositions_RightPaws_Mean_(cm);PrintPositions_LeftPaws_Mean_(cm);PhaseDispersions_RF->LH_Mean;PhaseDispersions_RF->LH_CStat_Mean;PhaseDispersions_RF->LH_CStat_R;PhaseDispersions_LF->RH_Mean;PhaseDispersions_LF->RH_CStat_Mean;PhaseDispersions_LF->RH_CStat_R;PhaseDispersions_LH->RH_Mean;PhaseDispersions_LH->RH_CStat_Mean;PhaseDispersions_LH->RH_CStat_R;PhaseDispersions_LF->RF_Mean;PhaseDispersions_LF->RF_CStat_Mean;PhaseDispersions_LF->RF_CStat_R;PhaseDispersions_RF->RH_Mean;PhaseDispersions_RF->RH_CStat_Mean;PhaseDispersions_RF->RH_CStat_R;PhaseDispersions_LF->LH_Mean;PhaseDispersions_LF->LH_CStat_Mean;PhaseDispersions_LF->LH_CStat_R;Couplings_RF->LH_Mean;Couplings_RF->LH_CStat_Mean;Couplings_RF->LH_CStat_R;Couplings_LF->RH_Mean;Couplings_LF->RH_CStat_Mean;Couplings_LF->RH_CStat_R;Couplings_LH->RF_Mean;Couplings_LH->RF_CStat_Mean;Couplings_LH->RF_CStat_R;Couplings_RH->LF_Mean;Couplings_RH->LF_CStat_Mean;Couplings_RH->LF_CStat_R;Couplings_LH->RH_Mean;Couplings_LH->RH_CStat_Mean;Couplings_LH->RH_CStat_R;Couplings_LF->RF_Mean;Couplings_LF->RF_CStat_Mean;Couplings_LF->RF_CStat_R;Couplings_RH->LH_Mean;Couplings_RH->LH_CStat_Mean;Couplings_RH->LH_CStat_R;Couplings_RF->LF_Mean;Couplings_RF->LF_CStat_Mean;Couplings_RF->LF_CStat_R;Couplings_RF->RH_Mean;Couplings_RF->RH_CStat_Mean;Couplings_RF->RH_CStat_R;Couplings_LF->LH_Mean;Couplings_LF->LH_CStat_Mean;Couplings_LF->LH_CStat_R;Couplings_RH->RF_Mean;Couplings_RH->RF_CStat_Mean;Couplings_RH->RF_CStat_R;Couplings_LH->LF_Mean;Couplings_LH->LF_CStat_Mean;Couplings_LH->LF_CStat_R;Support_Zero_(%);Support_Single_(%);Support_Diagonal_(%);Support_Girdle_(%);Support_Lateral_(%);Support_Three_(%);Support_Four_(%)
Ania 2019-03-11 TIFDAT females;mut;Experimental;;380;Undefined;;Trial0003;;Run004;;3.840819315;9.611984242;126;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.30839912;-6.567826899;40.37521966;0.085572581;135;77.59758592;0.743859649;0.604781997;0.125842031;47.48048282;137.6666667;48;79.19520995;107.6222222;0.170036272;30.71845458;4.329503394;0.510108815;61.55518207;-;-;-;-;-;0.142030298;0.12202603;0.082017496;13.88508279;88.75493205;0.522611482;-10.1621322;55.45190658;0.133244504;145.5;85.11964247;0.852631579;0.843881857;0.190983789;54.69828913;155;46.75;88.51586259;137.1833333;0.116691559;40.10492555;4.708711811;0.283393786;58.07407407;-;-;-;-;-;0.086685158;0.526779038;0.040008535;14.39365707;68.7070522;0.244337836;-3.602862806;32.33494596;0.123853939;144.8571429;82.82333907;0.763909774;0.650994575;0.182227721;51.24774586;155.7142857;47.57142857;84.4586276;122.847619;0.173370316;36.20599521;3.880768853;0.433425791;62.62113407;-;-;-;-;-;0.086685158;0.071681958;0.101688359;13.92096797;96.77550941;0.398418323;-12.1161064;56.563772;0.164334888;171.1666667;92.78353445;0.89122807;0.661040788;0.235398623;56.99704114;179;46.5;92.89326708;155.0111111;0.076016216;57.77448224;4.27963813;0.526112229;74.93818475;-;-;-;-;-;0.085018136;0.045009601;0.395084279;14.42875734;72.81251579;4;100;0;0;0;0;0;80;1.620454089;2.739099859;2.961;9.732089452;171.6422287;23;7.799754258;-;-;-;0;0;0;0;0;0;0;0;0.873684211;0.638596491;2.127192982;92.08471371;0.3464641;13.74734109;13.76997801;0.98037349;72.17506631;70.03233446;0.539716802;34.48275862;61.21206421;0.5697052;44.89473684;45.26270876;0.887477114;47.09522022;48.01042947;0.75102592;76.77412281;90.88298004;0.372682316;13.74734109;13.76997801;0.98037349;109.9049321;9.693980634;0.820748813;85.09988777;85.04401023;0.95352761;66.00366483;65.30619331;0.724844006;47.30523627;57.90260958;0.527211897;37.05499439;37.18057606;0.9198312;50.79564106;25.61794466;0.32018202;44.89473684;45.26270876;0.887477114;47.09522022;48.01042947;0.75102592;47.2996633;47.2830955;0.977982013;50.22252976;44.42688679;0.378471471;0;0;18.06722689;14.70588235;0;33.19327731;34.03361345
Ania 2019-03-11 TIFDAT females;mut;Experimental;;380;Undefined;;Trial0003;;Run005;;4.976168936;8.216847454;94;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.351396133;-3.503153483;38.11817074;0.074320823;131.6666667;76.66824092;0.652631579;0.506329114;0.108964394;49.93506305;141.6666667;46.83333333;79.02517938;107.8888889;0.137893838;35.49395358;4.692421507;0.533589199;65.60299389;-;-;-;-;-;0.119907685;0.023981537;0.251806139;11.54235812;64.32570358;0.399692284;-4.458385858;43.75798425;0.11814346;160.1666667;88.86317224;0.814035088;0.745428973;0.160485602;58.49992175;167.3333333;46.66666667;88.39859761;144.2444444;0.109915378;42.40641887;4.595989953;0.523596892;71.37896825;-;-;-;-;-;0.094926917;0.324749981;0.044965382;11.09953012;64.49294366;0.366384594;-4.586026826;43.55459355;0.133540603;144.8333333;81.42588941;0.807017544;0.569620253;0.186246206;63.87806638;154.1666667;47.16666667;83.65568575;123.9666667;0.167870759;35.21533909;4.526319944;0.567563043;61.05056901;-;-;-;-;-;0.135895377;0.251806139;0.023981537;10.74962276;63.68686989;0.425672282;-6.340504911;56.42397661;0.169487009;172.6;87.24280439;0.867368421;0.751054852;0.244103931;63.65187479;180.8;45.4;90.35945949;157.1733333;0.094926917;52.8722186;4.881501251;0.582051889;72.57269423;-;-;-;-;-;0.109915378;0.053958458;0.261798446;11.36215431;66.92316799;5;60;0;0;40;0;0;100;1.596343179;2.831223629;3.507;7.970041047;113.1858493;23;6.923565223;-;-;-;0;0;0;0;0;0;0;0;0.378947368;0.202105263;2.766577061;2.718662335;0.968332702;8.382747212;8.382715076;0.955978928;46.53309102;53.40624666;0.593915095;55.00248139;54.47317714;0.809060782;48.52783049;56.00330744;0.507361574;54.82630273;54.82741941;0.988110481;99.86032047;99.94665117;0.91119853;8.382747212;8.382715076;0.955978928;97.77777778;97.79243297;0.980599694;92.46031746;92.56135108;0.941110262;43.16636377;50.32639145;0.523311824;62.40478024;59.8394344;0.512174023;54.06547619;48.21483757;0.629500298;40.46814604;44.86240857;0.573067555;48.52783049;56.00330744;0.507361574;64.07917629;60.56462785;0.62600311;53.08928571;46.98819256;0.476952875;36.56027563;41.49638201;0.576270912;0;0;29.18454936;0;0;20.60085837;50.21459227
Ania 2019-03-11 TIFDAT females;con;Control;;412;Undefined;;Trial0004;;Run001;;4.668634025;14.95360998;58;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.202008203;-2.751754559;48.02078726;0.057739285;110.25;69.5413593;0.578947368;0.685654008;0.083944037;73.93575851;125.75;47.5;73.6532519;92.98333333;0.172912371;38.99421447;6.50076954;0.385727597;55.00992063;-;-;-;-;-;0.162936658;0.033252379;0.01662619;15.32322688;16.47574225;0.234429273;-7.199235957;46.31283069;0.101265823;153.75;84.33528377;0.726315789;0.580168776;0.135909394;45.08928571;155.75;47;85.90626092;129.6;0.133009516;49.07821301;6.428863907;0.355800456;62.82738095;-;-;-;-;-;0.117214636;0.067336068;0.049878569;15.849897;25.4375;0.20699606;-6.121453955;38.73628685;0.084832334;117;70.75993247;0.642105263;0.748945148;0.127470575;39.09089379;126.25;46.25;75.13417558;101.5;0.169587133;39.05441733;6.360883652;0.38240236;55.82532644;-;-;-;-;-;0.166261895;0.01662619;0.01662619;15.20441331;12.37262908;0.275329699;-5.325049885;38.65421245;0.124361537;149.8;84.75634058;0.732631579;0.869198312;0.153497668;37.97728938;151.4;47.4;89.16255737;130.5733333;0.117214636;52.54408446;6.1503601;0.364113551;67.66857726;-;-;-;-;-;0.133009516;0.033252379;0.069829996;15.06950797;24.06553762;3;33.33333333;33.33333333;0;33.33333333;0;0;85.71428571;1.487341772;2.959915612;2.045;14.48305837;50.04081633;17;9.662019661;-;-;-;0;0;0;0;0;0;0;0;0.515789474;0.364912281;2.430555556;2.720248675;0.865503675;0.325203252;0.325203252;0.905044434;48.97396257;48.97339277;0.96548;48.81497906;48.50101915;0.769521875;53.42261905;53.40802801;0.910600469;52.73959103;52.80538396;0.948206013;103.1746032;3.36046171;0.895956426;101.3858093;1.385809313;0.931357673;97.56097561;97.36457315;0.897311581;97.38095238;97.29877818;0.928589037;48.97396257;48.97339277;0.96548;48.81497906;48.50101915;0.769521875;53.51190476;53.5168505;0.986603133;50.54563492;49.93358996;0.737952142;53.42261905;53.40802801;0.910600469;52.73959103;52.80538396;0.948206013;50.0297619;49.95994599;0.945254549;47.33870584;47.34150889;0.841282164;0;0;59.45945946;2.702702703;1.351351351;36.48648649;0
Ania 2019-03-11 TIFDAT females;con;Control;;412;Undefined;;Trial0004;;Run007;;5.725413457;8.38220319;87;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.575201236;-6.301853278;36.6716792;0.067510549;115;70.69826527;0.561403509;0.562587904;0.105411207;44.34085213;119;46.33333333;73.97989418;95.86666667;0.398983516;15.51746814;6.43840535;0.598475274;32.98611111;-;-;-;-;-;0.149618819;0.019949176;0.61842445;8.46204965;23.0504031;0.437219436;-5.971020151;38.18679324;0.117847361;146.3333333;81.07132578;1.003508772;0.759493671;0.180028129;57.36357506;158.5;46.33333333;82.34501521;132.8333333;0.109720467;43.34486977;4.094691225;0.594485439;76.18222453;-;-;-;-;-;0.095756044;0.37105467;0.023939011;10.83123026;68.69020907;0.5361341;-6.581492997;55.15727124;0.06173662;115.75;70.92229497;0.663157895;0.516877637;0.098156784;71.91584967;124.5;46.25;72.85782898;93.91666667;0.149618819;29.90705718;4.388648717;0.385684066;59.86111111;-;-;-;-;-;0.212791209;0.009974588;0.013299451;9.657289735;46.4838607;0.334148695;-7.336413009;56.41072158;0.095491894;126.25;77.5306454;0.936842105;0.701476793;0.147235177;64.10027364;133.125;46.25;78.25130906;113.1333333;0.069822115;46.96419076;3.093276308;0.427482339;76.17821876;-;-;-;-;-;0.076946821;0.015674352;0.26503905;10.12075421;54.36194773;3;0;66.66666667;33.33333333;0;0;0;70.58823529;1.452180028;2.761954993;3.312;7.792102207;122.2980981;21;6.365382119;-;-;-;0;0;0;0;0;0;0;0;0.978947368;1.143859649;29.6875;1.673149159;0.054494036;80.43981481;81.31625211;0.679692196;32.29921413;32.63663092;0.757973327;63.20987654;63.14777194;0.949863423;21.00694444;42.16631622;0.257972038;30.46296296;50.13476909;0.478686845;42.91666667;96.86603463;0.241200867;76.62037037;76.62037037;0.631578351;96.10294118;96.10294118;0.92737603;109.5673077;10.92430826;0.630591203;32.29921413;32.63663092;0.757973327;59.62962963;59.62962963;0.999729241;65.48091773;67.24129154;0.549206049;46.2962963;37.85058526;0.388469855;36.34259259;33.73263748;0.581193435;44.09722222;43.95836321;0.659847706;59.26923077;59.48295357;0.871487814;44.70510426;53.30548947;0.468053554;0;1.34529148;19.28251121;5.381165919;1.793721973;20.62780269;51.56950673
Ania 2019-03-11 TIFDAT females;con;Control;;412;Undefined;;Trial0004;;Run013;;5.279409924;5.823109016;198;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.412921712;-6.556070874;49.7554615;0.090162114;127.75;75.42904112;0.657894737;0.606540084;0.127248501;44.13167186;131.875;47.25;77.30191931;106.1833333;0.146848291;22.96208006;3.498151952;0.591670299;65.3755952;-;-;-;-;-;0.114769781;0.019959962;0.349299333;9.169735814;106.162863;0.530364702;-3.390250961;43.82356307;0.119793154;161.2857143;86.74059407;0.842105263;0.952380952;0.173598553;45.77528134;169.1428571;46.71428571;85.73381054;140.552381;0.1047898;38.18728344;3.964251138;0.690282016;78.73092055;-;-;-;-;-;0.131735749;0.281435463;0.243511535;8.462776036;79.82830414;0.479039086;-2.159019239;40.27005355;0.102331779;118;70.70734052;0.724210526;0.734177215;0.15562958;57.6765829;126;46;74.74346627;101.7333333;0.127244757;37.15296952;4.632797665;0.656183748;71.20021922;-;-;-;-;-;0.173651669;0.287423451;0.017963966;9.985720099;98.22721011;0.646702766;-4.465396766;55.12225034;0.172329558;145.6;76.61766746;1.162105263;0.565400844;0.250854986;72.79031091;159.8;45.6;80.47224799;132.7066667;0.202094614;39.70217707;5.011141147;0.800893471;74.92505081;-;-;-;-;-;0.095807817;0.26746349;0.283431459;9.132342934;99.82294197;4;100;0;0;0;0;0;72.72727273;1.264767932;1.80952381;4.501;6.037818131;246.6913521;25;5.579615334;-;-;-;0;0;0;0;0;0;0;0;1.166917293;0.610526316;-12.26701692;88.32693255;0.787643228;10.02466204;10.08275062;0.945666843;22.3670393;65.96821058;0.601611881;65.44117647;65.5500687;0.86646632;43.90083239;47.03801668;0.625863853;49.01960784;49.00957333;0.984879514;87.57761147;87.53108312;0.909789136;10.02466204;10.08275062;0.945666843;104.652439;6.047939896;0.583624294;91.00702589;91.00340074;0.966852588;59.65277778;75.86000302;0.465001636;70.73438071;70.68036782;0.680823472;32.1373839;33.09526498;0.818193575;29.14888091;29.97367242;0.818771635;43.90083239;47.03801668;0.625863853;49.01960784;49.00957333;0.984879514;55.34094337;54.36006354;0.268683036;49.02439024;56.39743235;0.122088374;0;3.115264798;23.67601246;3.115264798;4.049844237;26.47975078;39.56386293
Ania 2019-03-11 TIFDAT females;con;Control;;412;Undefined;;Trial0004;;Run016;;3.24301347;11.73683152;73;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.221340643;-5.303656296;39.12655971;0.100377526;120.75;72.70711511;0.747368421;0.5907173;0.141239174;59.3565748;131.75;45;76.53580723;106.3333333;0.129322623;36.72801111;4.524521196;0.368072081;61.75393234;-;-;-;-;-;0.193983935;0.064661312;0.044765523;12.96740797;43.02664598;0.216864091;-5.852826126;33.85639874;0.105174328;156;86.32286054;0.707368421;0.725738397;0.140706196;42.74143379;165.8;46.6;86.81876771;137.56;0.12683565;43.12530145;5.13394724;0.333254452;57.28639294;-;-;-;-;-;0.074609206;0.089531047;0.04227855;14.15356322;46.48148862;0.21222174;-6.893824332;53.54267311;0.091790658;124.3333333;73.09626068;0.645614035;0.534458509;0.128506921;67.14975845;129.6666667;47.66666667;74.96537061;102.3333333;0.193983935;24.2248508;3.922288179;0.397915763;53.99742102;-;-;-;-;-;0.129322623;0.036475612;0.046423506;9.604672349;23.39563134;0.26859314;-5.860598034;36.06837607;0.221185876;153.75;81.26085965;1.136842105;1.054852321;0.338441039;50.33333333;164.75;46.25;84.01721277;146.1166667;0.099478941;49.84288186;4.955570161;0.371388046;71.875;-;-;-;-;-;0.12683565;0.04227855;0.099478941;12.56076739;40.54310844;3;33.33333333;33.33333333;0;33.33333333;0;0;92.30769231;1.135724332;2.504219409;1.592;12.53802168;136.3057325;16;11.25266289;-;-;-;0;0;0;0;0;0;0;0;0.715789474;0.659649123;-4.546433958;99.17014365;0.514770408;78.0141844;72.61771785;0.442845145;32.8125;41.00486087;0.28465962;18.28927574;46.23675721;0.229546769;51.46520147;51.04154588;0.678479607;52.93359123;53.29212293;0.690062143;100.7038713;1.120115524;0.821185476;82.9787234;82.9787234;0.23182015;99.65277778;98.61264559;0.637145678;106.1413245;99.14926418;0.392964084;32.8125;41.00486087;0.28465962;37.00838169;37.00838169;0.751088088;41.0051561;58.26365765;0.345041223;51.69144581;50.68389893;0.737592263;44.81074481;45.05895353;0.870126071;45.35783366;45.35783366;0.837952774;47.63403803;47.28704171;0.732287451;52.08333333;51.8812773;0.895810058;0;0;43.75;0;0;40;16.25
Ania 2019-03-11 TIFDAT females;mut;Experimental;;413;Undefined;;Trial0005;;Run003;;3.186321658;21.08259839;60;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.129444317;-16.41961197;43.04924242;0.06173662;121.5;77.48372255;0.673684211;0.664556962;0.085276482;34.42234848;125;47;78.08105597;99.93333333;0.116167977;53.4431104;6.250989295;0.235655039;50.43478261;-;-;-;-;-;-;-;-;21.46474839;29.02429941;0;-;-;-;-;-;-;-;-;-;0.866;22.96228897;53.59314775;4;4.243490837;-;-;-;0;0;0;0;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ania 2019-03-11 TIFDAT females;mut;Experimental;;413;Undefined;;Trial0005;;Run004;;2.801676112;22.77190925;22;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.109674154;-11.77246889;40.79365079;0.049744615;106.6666667;72.0179784;0.603508772;0.604781997;0.066326153;47.56613757;110.3333333;47;73.41944444;88.37777778;0.144570476;45.83673582;6.616045732;0.239289063;39.58333333;-;-;-;-;-;-;-;-;23.78762133;10.09561949;0;-;-;-;-;-;-;-;-;-;0.618;24.36899435;18.72199104;3;4.179045995;-;-;-;0;0;0;0;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ania 2019-03-11 TIFDAT females;mut;Experimental;;413;Undefined;;Trial0005;;Run005;;2.488017003;20.42874611;75;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;0.238849632;-3.768750655;39.31623932;0.039973351;89.5;63.49595142;0.505263158;0.506329114;0.055962692;85.04273504;106.5;48;70.4212963;82;0.487651333;36.86854865;17.97899688;0.577219945;15.51724138;-;-;-;-;-;-;-;-;22.93661854;33.7134818;0.09952068;-8.544356158;41.91919192;0.031978681;101;70.48376623;0.568421053;0.443037975;0.046191428;52.02020202;105;49;69.4672619;78.1452381;0.019904136;26.76361334;0.532706601;0.129376884;84.61538462;-;-;-;-;-;0.044784306;0;0.054736374;26.05142695;29.84236767;0.09952068;-;80;0.040861648;99;66.47826087;0.547368421;0.506329114;0.062180768;70;110;47;68.2;81.13333333;-;-;-;-;-;-;-;-;-;-;0.09952068;0;0;16.87723461;22.43357488;0.186601275;-8.194917343;38.95104895;0.071952032;125.5;74.12423471;0.663157895;0.632911392;0.098600933;30.20979021;127.5;46.75;77.56685063;101.5;0.119424816;59.30097468;7.082007999;0.3317356;58.91638796;-;-;-;-;-;-;-;-;23.71089777;33.17211426;0;-;-;-;-;-;-;0;1.244725738;2.76371308;1.194;21.75842781;52.44444444;9;7.374798416;-;-;-;0;0;0;0;0;0;0;0;-3.157894737;-;37.06896552;37.06896552;0.21497044;-;-;-;84;84;0.06279052;-;-;-;30.17241379;30.17241379;0.762162055;-;-;-;57.47126437;4.52294579;0.242551234;-;-;-;1.923076923;1.923076923;1;-;-;-;84;84;0.06279052;-;-;-;-;-;-;79.31034483;79.31034483;1;30.17241379;30.17241379;0.762162055;-;-;-;-;-;-;52.17391304;52.17391304;1;-;-;-;-;-;-;-
Ania 2019-03-11 TIFDAT females;mut;Experimental;;413;Undefined;;Trial0005;;Run006;;2.721913091;19.36771661;83;26.8;0.16;16;16.5;0.421052632;0.421940928;26.35789474;4.894514768;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0.16617296;-8.626019384;35.55555556;0.046191428;104.6666667;69.20801138;0.603508772;0.562587904;0.060996373;47.77777778;111.3333333;47.33333333;72.76619885;85.75555556;0.284155762;37.30275089;8.704866761;0.458637371;41.48732664;-;-;-;-;-;-;-;-;16.38711974;21.2206627;0;-;-;-;-;-;-;-;-;-;1.067;17.25070347;39.0976173;3;2.180371824;-;-;-;0;0;0;0;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
